date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:18	291969/291969	---MC-	200	added ('OK')	image/png	etag:%223f05220536e557ec8f5c6e55023d67d4%22	https://framerusercontent.com/images/f4k0JwNZ9omcXddLqPYhPeWerM.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/f4k0JwNZ9omcXddLqPYhPeWerM.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/f4k0JwNZ9omcXddLqPYhPeWerM497c.png	(from https://homy.framer.media/properties/forest-side-residence)
11:43:19	38507/38507	---MC-	200	added ('OK')	image/jpeg	etag:%22bea63b54d1192883fc7b22fba1082cf7%22	https://framerusercontent.com/images/ew3w3dkVTebxlHtkHZTi8mdEu1U.jpg?scale-down-to=512&width=1500&height=959%20512w,https://framerusercontent.com/images/ew3w3dkVTebxlHtkHZTi8mdEu1U.jpg?scale-down-to=1024&width=1500&height=959%201024w,https://framerusercontent.com/images/ew3w3dkVTebxlHtkHZTi8mdEu1U.jpg?width=1500&height=959%201500w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ew3w3dkVTebxlHtkHZTi8mdEu1U6d94.jpg	(from https://homy.framer.media/properties/forest-side-residence)
11:43:19	498649/498649	---MC-	200	added ('OK')	image/png	etag:%2296eda537a911266a030c21061289c3ca%22	https://framerusercontent.com/images/ARueQHyt4ZjyhjdyzmWAAjHo2U.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ARueQHyt4ZjyhjdyzmWAAjHo2U1054.png	(from https://homy.framer.media/properties/soma-studio)
11:43:19	512346/512346	---MC-	200	added ('OK')	image/png	etag:%2252c91b7644253b06c9832178d3a3bb4e%22	https://framerusercontent.com/images/ftogejPdk0oXG19Viy4a234qHg.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ftogejPdk0oXG19Viy4a234qHg1054.png	(from https://homy.framer.media/properties/soma-studio)
11:43:19	387433/387433	---MC-	200	added ('OK')	image/jpeg	etag:%225ef43a3e979b7abe41b94f124262b484%22	https://framerusercontent.com/images/9a5aCxqCQxDVEsE0bOWsRFg8.jpg?width=1500&height=1000	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/9a5aCxqCQxDVEsE0bOWsRFg83696.jpg	(from https://homy.framer.media/properties/soma-studio)
11:43:19	381531/381531	---MC-	200	added ('OK')	image/png	etag:%2294a1147f5f44f83b06f694dc8e5bc3a2%22	https://framerusercontent.com/images/ARueQHyt4ZjyhjdyzmWAAjHo2U.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/ARueQHyt4ZjyhjdyzmWAAjHo2U.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ARueQHyt4ZjyhjdyzmWAAjHo2U78a9.png	(from https://homy.framer.media/properties/soma-studio)
11:43:20	386874/386874	---MC-	200	added ('OK')	image/png	etag:%22b0a34ade2ffa35475e69cb85c5a21370%22	https://framerusercontent.com/images/ftogejPdk0oXG19Viy4a234qHg.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/ftogejPdk0oXG19Viy4a234qHg.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ftogejPdk0oXG19Viy4a234qHg616c.png	(from https://homy.framer.media/properties/soma-studio)
11:43:20	61177/61177	---MC-	200	added ('OK')	image/jpeg	etag:%2241ef885407cf0376c80d8e40880995b1%22	https://framerusercontent.com/images/9a5aCxqCQxDVEsE0bOWsRFg8.jpg?scale-down-to=512&width=1500&height=1000%20512w,https://framerusercontent.com/images/9a5aCxqCQxDVEsE0bOWsRFg8.jpg?scale-down-to=1024&width=1500&height=1000%201024w,https://framerusercontent.com/images/9a5aCxqCQxDVEsE0bOWsRFg8.jpg?width=1500&height=1000%201500w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/9a5aCxqCQxDVEsE0bOWsRFg80f75.jpg	(from https://homy.framer.media/properties/soma-studio)
11:43:21	479426/479426	---MC-	200	added ('OK')	image/png	etag:%22a4c4480dc071012e9fcdb13685435392%22	https://framerusercontent.com/images/es2oGvbB8OM53gOs1e2qqbD2aNw.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/es2oGvbB8OM53gOs1e2qqbD2aNw1054.png	(from https://homy.framer.media/properties/beachfront-villa)
11:43:21	416077/416077	---MC-	200	added ('OK')	image/png	etag:%2247c44216cf6613d901b54010ad27e11b%22	https://framerusercontent.com/images/Fe6rPpLacxzC7Z1cRREoqHet3c.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/Fe6rPpLacxzC7Z1cRREoqHet3c1054.png	(from https://homy.framer.media/properties/beachfront-villa)
11:43:21	353819/353819	---MC-	200	added ('OK')	image/png	etag:%223a95b44914bba4262d55207a7b71d7b8%22	https://framerusercontent.com/images/es2oGvbB8OM53gOs1e2qqbD2aNw.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/es2oGvbB8OM53gOs1e2qqbD2aNw.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/es2oGvbB8OM53gOs1e2qqbD2aNw61e6.png	(from https://homy.framer.media/properties/beachfront-villa)
11:43:21	313590/313590	---MC-	200	added ('OK')	image/png	etag:%22dc84074fb53299d3cc0c45a525af8b16%22	https://framerusercontent.com/images/Fe6rPpLacxzC7Z1cRREoqHet3c.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/Fe6rPpLacxzC7Z1cRREoqHet3c.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/Fe6rPpLacxzC7Z1cRREoqHet3c9e49.png	(from https://homy.framer.media/properties/beachfront-villa)
11:43:22	515562/515562	---MC-	200	added ('OK')	image/png	etag:%2246ad397436e6e3b3d87aa10c56feb3db%22	https://framerusercontent.com/images/6yjuB3pZxGM75TLpDgjJWlGWo.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/6yjuB3pZxGM75TLpDgjJWlGWo1054.png	(from https://homy.framer.media/properties/sunset-townhouse)
11:43:22	578805/578805	---MC-	200	added ('OK')	image/png	etag:%22cc4e3f525f5b005bb1af2816a34ff3b0%22	https://framerusercontent.com/images/rT6vg2RX8aiLim0opqC3Iwtu6kM.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/rT6vg2RX8aiLim0opqC3Iwtu6kM1054.png	(from https://homy.framer.media/properties/sunset-townhouse)
11:43:22	379800/379800	---MC-	200	added ('OK')	image/png	etag:%22991b185e9ea60a3994fc1b1061f5df8c%22	https://framerusercontent.com/images/6yjuB3pZxGM75TLpDgjJWlGWo.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/6yjuB3pZxGM75TLpDgjJWlGWo.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/6yjuB3pZxGM75TLpDgjJWlGWoe2de.png	(from https://homy.framer.media/properties/sunset-townhouse)
11:43:22	429770/429770	---MC-	200	added ('OK')	image/png	etag:%22b54b1ed22ee6452f6fb6a5140d2d8062%22	https://framerusercontent.com/images/rT6vg2RX8aiLim0opqC3Iwtu6kM.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/rT6vg2RX8aiLim0opqC3Iwtu6kM.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/rT6vg2RX8aiLim0opqC3Iwtu6kMb6bb.png	(from https://homy.framer.media/properties/sunset-townhouse)
11:43:23	513003/513003	---MC-	200	added ('OK')	image/png	etag:%225a4aa818b2fb9efb251faca69118656a%22	https://framerusercontent.com/images/pInNAcuAALNGIECEUe99ZaObE.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/pInNAcuAALNGIECEUe99ZaObE1054.png	(from https://homy.framer.media/properties/palm-springs-villa)
11:43:23	527829/527829	---MC-	200	added ('OK')	image/png	etag:%2224ce7c59888ff5a04f03c1365ccbd7e8%22	https://framerusercontent.com/images/sgzKETNeQyBA6mjf7o0jSdsowSA.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/sgzKETNeQyBA6mjf7o0jSdsowSA1054.png	(from https://homy.framer.media/properties/palm-springs-villa)
11:43:23	371324/371324	---MC-	200	added ('OK')	image/png	etag:%226a51976fe09326f81544277696a8422b%22	https://framerusercontent.com/images/pInNAcuAALNGIECEUe99ZaObE.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/pInNAcuAALNGIECEUe99ZaObE.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/pInNAcuAALNGIECEUe99ZaObE35f6.png	(from https://homy.framer.media/properties/palm-springs-villa)
11:43:23	394556/394556	---MC-	200	added ('OK')	image/png	etag:%22e311799480c43907ab9af0410ee18dda%22	https://framerusercontent.com/images/sgzKETNeQyBA6mjf7o0jSdsowSA.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/sgzKETNeQyBA6mjf7o0jSdsowSA.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/sgzKETNeQyBA6mjf7o0jSdsowSAc007.png	(from https://homy.framer.media/properties/palm-springs-villa)
11:43:24	528130/528130	---MC-	200	added ('OK')	image/png	etag:%2219c97ee05ad85b9326e81a37b209bf2e%22	https://framerusercontent.com/images/xzeaguzAA0OgBXFx0H91koGNS0.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/xzeaguzAA0OgBXFx0H91koGNS01054.png	(from https://homy.framer.media/properties/midtown-apartment)
11:43:24	428619/428619	---MC-	200	added ('OK')	image/png	etag:%220bce79c0ff4f3aa12925e0666ae34479%22	https://framerusercontent.com/images/PW7axrL8Esn2j40Yqx3hJpbSgU.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/PW7axrL8Esn2j40Yqx3hJpbSgU1054.png	(from https://homy.framer.media/properties/midtown-apartment)
11:43:24	389008/389008	---MC-	200	added ('OK')	image/png	etag:%22595cd01d91a58669e1559652797ff6b7%22	https://framerusercontent.com/images/xzeaguzAA0OgBXFx0H91koGNS0.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/xzeaguzAA0OgBXFx0H91koGNS0.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/xzeaguzAA0OgBXFx0H91koGNS05c03.png	(from https://homy.framer.media/properties/midtown-apartment)
11:43:24	315006/315006	---MC-	200	added ('OK')	image/png	etag:%22b2b851dd20bc0ac687ae5419db0c6e26%22	https://framerusercontent.com/images/PW7axrL8Esn2j40Yqx3hJpbSgU.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/PW7axrL8Esn2j40Yqx3hJpbSgU.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/PW7axrL8Esn2j40Yqx3hJpbSgUe659.png	(from https://homy.framer.media/properties/midtown-apartment)
11:43:25	476452/476452	---MC-	200	added ('OK')	image/png	etag:%22b4eaab57c68033081771a35a9241c175%22	https://framerusercontent.com/images/G0R3ubyRPNbeH9XELe8cZNa8tk.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/G0R3ubyRPNbeH9XELe8cZNa8tk1054.png	(from https://homy.framer.media/properties/lakefront-condo)
11:43:25	379798/379798	---MC-	200	added ('OK')	image/png	etag:%227fc059f24aae5dc2ce66d4312e1c7883%22	https://framerusercontent.com/images/KQ1RmHeD1Z0nY2GeaDA4G0mwC4.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/KQ1RmHeD1Z0nY2GeaDA4G0mwC41054.png	(from https://homy.framer.media/properties/lakefront-condo)
11:43:25	356715/356715	---MC-	200	added ('OK')	image/png	etag:%22286516cf18da309aacb13e922e59d41f%22	https://framerusercontent.com/images/G0R3ubyRPNbeH9XELe8cZNa8tk.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/G0R3ubyRPNbeH9XELe8cZNa8tk.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/G0R3ubyRPNbeH9XELe8cZNa8tkd7f3.png	(from https://homy.framer.media/properties/lakefront-condo)
11:43:26	282999/282999	---MC-	200	added ('OK')	image/png	etag:%22602b579ea406415cb8031e591a315716%22	https://framerusercontent.com/images/KQ1RmHeD1Z0nY2GeaDA4G0mwC4.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/KQ1RmHeD1Z0nY2GeaDA4G0mwC4.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/KQ1RmHeD1Z0nY2GeaDA4G0mwC419d1.png	(from https://homy.framer.media/properties/lakefront-condo)
11:43:26	587143/587143	---MC-	200	added ('OK')	image/png	etag:%220caaaac94ff5f79f60d0c081812526a8%22	https://framerusercontent.com/images/ZJvCgUpNMSetIKbH80lhnf5Fdc.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ZJvCgUpNMSetIKbH80lhnf5Fdc1054.png	(from https://homy.framer.media/properties/coral-gables-home)
11:43:26	401037/401037	---MC-	200	added ('OK')	image/png	etag:%22559c4c6776fe9b329a81e898927445d1%22	https://framerusercontent.com/images/1IzIUI53MTxkf7oWY5y0mQjEJ3Y.png?width=896&height=1200	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/1IzIUI53MTxkf7oWY5y0mQjEJ3Y1054.png	(from https://homy.framer.media/properties/coral-gables-home)
11:43:26	439144/439144	---MC-	200	added ('OK')	image/png	etag:%22ecaf6890960d1ebd13ab02248e6c7f7d%22	https://framerusercontent.com/images/ZJvCgUpNMSetIKbH80lhnf5Fdc.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/ZJvCgUpNMSetIKbH80lhnf5Fdc.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/ZJvCgUpNMSetIKbH80lhnf5Fdcba48.png	(from https://homy.framer.media/properties/coral-gables-home)
11:43:27	292741/292741	---MC-	200	added ('OK')	image/png	etag:%22eb579b09d510ad31a043cbdbc10ef7bc%22	https://framerusercontent.com/images/1IzIUI53MTxkf7oWY5y0mQjEJ3Y.png?scale-down-to=1024&width=896&height=1200%20764w,https://framerusercontent.com/images/1IzIUI53MTxkf7oWY5y0mQjEJ3Y.png?width=896&height=1200%20896w	D:/3Dbuildcom/3Dbuildcom/framerusercontent.com/images/1IzIUI53MTxkf7oWY5y0mQjEJ3Yc1a6.png	(from https://homy.framer.media/properties/coral-gables-home)
